ad_campaign_id,category
2919489001,Apps & Games
2919389001,Health & Household
2918915001,Apps & Games
2918914001,Apps & Games
2918600001,Electronics
2918462001,Cell Phones & Accessories
2918327001,"Patio, Lawn & Garden"
2917993001,Kindle Store
2917993001,Books
2917843001,Sports & Outdoors
2917533001,Grocery & Gourmet Food
2917496001,Electronics
2917395001,Beauty & Personal Care
2917230001,Cell Phones & Accessories
2916925001,Health & Household
2916910001,Health & Household
2916888001,Health & Household
2916826001,Health & Household
2916803001,Health & Household
2916736001,Health & Household
2916707001,Health & Household
2916707001,Grocery & Gourmet Food
2916675001,Health & Household
2916663001,Health & Household
2916657001,Health & Household
2915191001,"Clothing, Shoes & Jewelry"
2913554001,Apps & Games
2913227001,Apps & Games
2913146001,Apps & Games
2913145001,Apps & Games
2913142001,Apps & Games
2912452001,Apps & Games
2911341001,Grocery & Gourmet Food
2911341001,Beverages
2910903001,Apps & Games
2910844001,Electronics
2910657001,Toys & Games
2910604001,Sports & Outdoors
2910575001,"Patio, Lawn & Garden"
2910572001,Health & Household
2910536001,Sports & Outdoors
2910141001,Health & Household
2909993001,Apps & Games
2909775001,Sports & Outdoors
2909698001,Health & Household
2909656001,Health & Household
2909332001,Electronics
2909332001,Tools & Home Improvement
2909113001,Health & Household
2908754001,Health & Household
2907343001,Apps & Games
2907241001,Apps & Games
2907234001,Apps & Games
2907093001,Apps & Games
2907085001,Apps & Games
2907082001,Apps & Games
2907031001,Tools & Home Improvement
2907031001,Home & Kitchen
2907014001,Health & Household
2907014001,Beauty & Personal Care
2906606001,"Clothing, Shoes & Jewelry"
2906337001,Apps & Games
2906276001,Beauty & Personal Care
2906275001,Beauty & Personal Care
2905918001,Tools & Home Improvement
2905857001,Health & Household
2905830001,Health & Household
2905827001,Health & Household
2905799001,Health & Household
2905525001,Home & Kitchen
2905287001,Baby Products
2904909001,Apps & Games
2904821001,Home & Kitchen
2904676001,Sports & Outdoors
2904308001,Sports & Outdoors
2904149001,Health & Household
2903366001,Cell Phones & Accessories
2903331001,"Clothing, Shoes & Jewelry"
2902046001,Sports & Outdoors
2902046001,"Clothing, Shoes & Jewelry"
2902046001,Health & Household
2901880001,Apps & Games
2901879001,Apps & Games
2901878001,Apps & Games
2901873001,Apps & Games
2901870001,Apps & Games
2901866001,Apps & Games
2901865001,Apps & Games
2901864001,Apps & Games
2901855001,Apps & Games
2901853001,Apps & Games
2901641001,Electronics
2901350001,Apps & Games
2900783001,Cell Phones & Accessories
2900729001,Beauty & Personal Care
2900700001,Apps & Games
2900696001,Apps & Games
2900692001,Apps & Games
2900635001,Health & Household
2900551001,Health & Household
2900551001,Grocery & Gourmet Food
2900517001,Cell Phones & Accessories
2900517001,Tools & Home Improvement
2900517001,Electronics
2900447001,Electronics
2900447001,Cell Phones & Accessories
2900088001,Electronics
2900029001,Health & Household
2899950001,Electronics
2899935001,Pet Supplies
2899935001,Automotive
2899906001,Apps & Games
2899444001,Baby Products
2899007001,Grocery & Gourmet Food
2898995001,Grocery & Gourmet Food
2898995001,Health & Household
2898903001,Toys & Games
2898903001,Home & Kitchen
2897990001,Grocery & Gourmet Food
2897990001,Health & Household
2897024001,Apps & Games
2897017001,Apps & Games
2896999001,Apps & Games
2896609001,Health & Household
2896606001,Health & Household
2896603001,Health & Household
2896600001,Grocery & Gourmet Food
2896600001,Health & Household
2895715001,Health & Household
2895699001,Pet Supplies
2895570001,Electronics
2895110001,Home & Kitchen
2894707001,Beauty & Personal Care
2894277001,Apps & Games
2894186001,Automotive
2893682001,Apps & Games
2892998001,Apps & Games
2892996001,Apps & Games
2892994001,Apps & Games
2892991001,Apps & Games
2892985001,Apps & Games
2892149001,"Clothing, Shoes & Jewelry"
2891205001,Health & Household
2891205001,Industrial & Scientific
2890987001,Apps & Games
2890920001,Home & Kitchen
2890877001,Sports & Outdoors
2890862001,Sports & Outdoors
2890840001,Health & Household
2890815001,"Patio, Lawn & Garden"
2890798001,Movies & TV
2890625001,Baby Products
2890625001,Home & Kitchen
2890625001,Health & Household
2890609001,Grocery & Gourmet Food
2890452001,Automotive
2890248001,Toys & Games
2890061001,Grocery & Gourmet Food
2887618001,Apps & Games
2887610001,Apps & Games
2887497001,Apps & Games
2887378001,Apps & Games
2887376001,Apps & Games
2886659001,Apps & Games
2886657001,Apps & Games
2885817001,Apps & Games
2885123001,Apps & Games
2884916001,Apps & Games
2884761001,Apps & Games
2883307001,Apps & Games
2883093001,Electronics
2882974001,Electronics
2882794001,Apps & Games
2882791001,Apps & Games
2882790001,Apps & Games
2882694001,"Clothing, Shoes & Jewelry"
2882470001,Electronics
2882468001,Grocery & Gourmet Food
2882436001,Health & Household
2882273001,Apps & Games
2882140001,"Clothing, Shoes & Jewelry"
2882122001,Electronics
2882072001,"Clothing, Shoes & Jewelry"
2881981001,Beauty & Personal Care
2881921001,Sports & Outdoors
2881921001,"Clothing, Shoes & Jewelry"
2881658001,Grocery & Gourmet Food
2881643001,Grocery & Gourmet Food
2881627001,Sports & Outdoors
2881552001,Electronics
2881547001,Electronics
2881547001,Tools & Home Improvement
2881495001,Tools & Home Improvement
2881495001,Electronics
2880994001,Electronics
2880994001,Tools & Home Improvement
2880547001,Apps & Games
2880193001,Apps & Games
2879794001,Beauty & Personal Care
2879674001,Beauty & Personal Care
2879569001,Apps & Games
2879260001,"Clothing, Shoes & Jewelry"
2878283001,Apps & Games
2877843001,Health & Household
2876832001,Video Games
2876826001,Video Games
2876746001,Home & Kitchen
2876726001,Video Games
2876695001,Sports & Outdoors
2876425001,Health & Household
2876383001,Pet Supplies
2876111001,Video Games
2875216001,Apps & Games
2875199001,Apps & Games
2874192001,Apps & Games
2873871001,Movies & TV
2873073001,Home & Kitchen
2873068001,Toys & Games
2873066001,Home & Kitchen
2872879001,Apps & Games
2872872001,Apps & Games
2872671001,Beauty & Personal Care
2872089001,Movies & TV
2872086001,Toys & Games
2872033001,Toys & Games
2872017001,Toys & Games
2872003001,Health & Household
2871978001,Toys & Games
2871621001,Grocery & Gourmet Food
2870559001,Apps & Games
2870557001,Apps & Games
2870552001,Apps & Games
2870550001,Apps & Games
2870549001,Apps & Games
2869979001,Baby Products
2869824001,Health & Household
2869440001,Movies & TV
2869203001,Apps & Games
2869202001,Apps & Games
2868832001,Toys & Games
2868710001,Toys & Games
2868691001,Beauty & Personal Care
2868417001,Cell Phones & Accessories
2868049001,Health & Household
2867880001,Home & Kitchen
2867813001,Pet Supplies
2867657001,Beauty & Personal Care
2867577001,Cell Phones & Accessories
2867555001,Grocery & Gourmet Food
2867428001,Office Products
2866744001,Grocery & Gourmet Food
2864497001,Apps & Games
2864437001,Apps & Games
2864436001,Apps & Games
2863890001,Health & Household
2863727001,"Clothing, Shoes & Jewelry"
2863716001,"Clothing, Shoes & Jewelry"
2862960001,Apps & Games
2862405001,Health & Household
2861698001,Apps & Games
2861697001,Apps & Games
2861138001,Apps & Games
2860248001,Apps & Games
2860243001,Apps & Games
2860240001,Apps & Games
2859302001,Movies & TV
2857934001,Apps & Games
2857911001,Apps & Games
2857674001,Apps & Games
2857673001,Apps & Games
2857672001,Apps & Games
2856762001,Apps & Games
2856239001,Apps & Games
2855982001,Apps & Games
2855979001,Apps & Games
2855975001,Apps & Games
2855973001,Apps & Games
2855722001,Apps & Games
2855438001,Beauty & Personal Care
2855290001,Video Games
2855168001,Apps & Games
2855139001,Toys & Games
2855113001,Magazine Subscriptions
2854849001,Grocery & Gourmet Food
2854777001,Video Games
2854772001,"Clothing, Shoes & Jewelry"
2854454001,Movies & TV
2854422001,Health & Household
2854405001,Health & Household
2854342001,Health & Household
2854231001,Kindle Store
2853721001,Apps & Games
2853717001,Apps & Games
2853710001,Apps & Games
2852091001,Apps & Games
2852088001,Apps & Games
2852086001,Apps & Games
2851803001,Health & Household
2851602001,Apps & Games
2851088001,Apps & Games
2851085001,Apps & Games
2851078001,Apps & Games
2851074001,Apps & Games
2850687001,Health & Household
2850687001,Toys & Games
2850408001,Grocery & Gourmet Food
2850328001,Home & Kitchen
2850263001,Grocery & Gourmet Food
2850162001,Grocery & Gourmet Food
2850159001,Health & Household
2849408001,Apps & Games
2849384001,Health & Household
2849373001,Grocery & Gourmet Food
2847163001,Apps & Games
2846957001,Apps & Games
2846537001,Health & Household
2846482001,Video Games
2846338001,Grocery & Gourmet Food
2846337001,Grocery & Gourmet Food
2846173001,Grocery & Gourmet Food
2845846001,Movies & TV
2845775001,Appliances
2845755001,Home & Kitchen
2845737001,Grocery & Gourmet Food
2845737001,Sports & Outdoors
2845702001,Grocery & Gourmet Food
2845614001,Grocery & Gourmet Food
2845614001,Sports & Outdoors
2845611001,Home & Kitchen
2845611001,Appliances
2845230001,Office Products
2845229001,Health & Household
2845125001,Books
2845044001,Grocery & Gourmet Food
2845044001,Baby Products
2844344001,Industrial & Scientific
2843154001,Apps & Games
2843151001,Apps & Games
2842866001,Health & Household
2842422001,Grocery & Gourmet Food
2842393001,Apps & Games
2842067001,Office Products
2842067001,Home & Kitchen
2841746001,Electronics
2841740001,Office Products
2841405001,"Clothing, Shoes & Jewelry"
2841324001,Pet Supplies
2841255001,Automotive
2841237001,Sports & Outdoors
2840999001,Home & Kitchen
2840999001,Tools & Home Improvement
2840974001,Appliances
2840926001,Health & Household
2840812001,Toys & Games
2840764001,Health & Household
2840207001,Health & Household
2839883001,Apps & Games
2839881001,Apps & Games
2838305001,Apps & Games
2838301001,Apps & Games
2838300001,Apps & Games
2838299001,Apps & Games
2838294001,Apps & Games
2838293001,Apps & Games
2837465001,Cell Phones & Accessories
2837383001,Movies & TV
2837231001,Movies & TV
2837114001,Health & Household
2837108001,Grocery & Gourmet Food
2837108001,Baby Products
2837020001,Tools & Home Improvement
2836984001,Pet Supplies
2836798001,"Clothing, Shoes & Jewelry"
2836798001,Sports & Outdoors
2836785001,Video Games
2836747001,"Clothing, Shoes & Jewelry"
2836672001,Cell Phones & Accessories
2836602001,Health & Household
2836460001,Video Games
2836418001,Cell Phones & Accessories
2836413001,Sports & Outdoors
2835903001,Video Games
2834751001,Apps & Games
2834327001,Apps & Games
2834146001,"Clothing, Shoes & Jewelry"
2831638001,Apps & Games
2831637001,Apps & Games
2830396001,Apps & Games
2830394001,Apps & Games
2830393001,Apps & Games
2829569001,Toys & Games
2829482001,"Clothing, Shoes & Jewelry"
2829166001,Electronics
2828978001,Pet Supplies
2828777001,Health & Household
2828699001,Software
2828659001,Home & Kitchen
2828653001,Grocery & Gourmet Food
2828635001,Automotive
2828631001,Automotive
2828496001,Health & Household
2828417001,Grocery & Gourmet Food
2828150001,Apps & Games
2827933001,Apps & Games
2827929001,Apps & Games
2826770001,Cell Phones & Accessories
2826697001,Grocery & Gourmet Food
2826599001,Apps & Games
2826596001,Apps & Games
2826595001,Apps & Games
2826594001,Apps & Games
2826484001,Apps & Games
2826483001,Apps & Games
2826074001,Toys & Games
2825974001,Home & Kitchen
2825810001,Automotive
2825713001,Cell Phones & Accessories
2825701001,Cell Phones & Accessories
2825640001,Baby Products
2825480001,"Clothing, Shoes & Jewelry"
2825278001,Health & Household
2824952001,Electronics
2824951001,Electronics
2824304001,Health & Household
2824287001,Toys & Games
2823117001,Apps & Games
2823090001,Apps & Games
2823087001,Apps & Games
2823083001,Apps & Games
2823043001,Apps & Games
2823030001,"Clothing, Shoes & Jewelry"
2822931001,Grocery & Gourmet Food
2822732001,Health & Household
2822732001,Baby Products
2822147001,Apps & Games
2820829001,Apps & Games
2820802001,Home & Kitchen
2820657001,Beauty & Personal Care
2820657001,Health & Household
2820577001,"Clothing, Shoes & Jewelry"
2820382001,"Clothing, Shoes & Jewelry"
2820175001,Apps & Games
2820171001,Apps & Games
2820166001,Apps & Games
2820161001,Baby Products
2819668001,Health & Household
2819668001,Grocery & Gourmet Food
2819665001,Health & Household
2819665001,Grocery & Gourmet Food
2819650001,Health & Household
2819647001,Health & Household
2819612001,Health & Household
2819604001,Health & Household
2819510001,Apps & Games
2819279001,Apps & Games
2819267001,Apps & Games
2819264001,Apps & Games
2819259001,Apps & Games
2818887001,Health & Household
2818887001,Home & Kitchen
2818802001,Health & Household
2818788001,Toys & Games
2818542001,Toys & Games
2818432001,Electronics
2818342001,Toys & Games
2818342001,Beauty & Personal Care
2818262001,"Clothing, Shoes & Jewelry"
2818185001,Home & Kitchen
2818125001,Sports & Outdoors
2818125001,"Clothing, Shoes & Jewelry"
2817970001,Movies & TV
2817790001,Apps & Games
2817788001,Apps & Games
2817398001,Sports & Outdoors
2817326001,Grocery & Gourmet Food
2817290001,"Clothing, Shoes & Jewelry"
2817106001,Software
2816945001,Sports & Outdoors
2816815001,Health & Household
2816596001,Home & Kitchen
2816596001,Grocery & Gourmet Food
2816539001,Apps & Games
2816465001,Health & Household
2816465001,Home & Kitchen
2816379001,Health & Household
2816319001,"Clothing, Shoes & Jewelry"
2816314001,Software
2816079001,Grocery & Gourmet Food
2816027001,Cell Phones & Accessories
2815891001,Health & Household
2815853001,Apps & Games
2814653001,Apps & Games
2814645001,Apps & Games
2814640001,Apps & Games
2814630001,Apps & Games
2813839001,Apps & Games
2812158001,Apps & Games
2812154001,Apps & Games
2812151001,Apps & Games
2811513001,Apps & Games
2809897001,Apps & Games
2809895001,Apps & Games
2809459001,Apps & Games
2809457001,Apps & Games
2808768001,Apps & Games
2808129001,Apps & Games
2807915001,Electronics
2807535001,Health & Household
2807517001,Health & Household
2807503001,Health & Household
2807476001,Apps & Games
2807178001,Sports & Outdoors
2807173001,Health & Household
2807171001,Electronics
2807155001,Health & Household
2807142001,Office Products
2807108001,Electronics
2806724001,"Clothing, Shoes & Jewelry"
2806646001,Apps & Games
2806638001,Apps & Games
2806629001,Apps & Games
2806602001,Apps & Games
2806568001,Apps & Games
2806553001,Apps & Games
2806539001,Apps & Games
2806522001,Apps & Games
2806517001,Apps & Games
2806290001,"Clothing, Shoes & Jewelry"
2806148001,Books
2804640001,Software
2804168001,Apps & Games
2804165001,Apps & Games
2804157001,Apps & Games
2804152001,Apps & Games
2804150001,Apps & Games
2804096001,Sports & Outdoors
2803768001,Health & Household
2803723001,Tools & Home Improvement
2803711001,Health & Household
2803692001,Health & Household
2803627001,Apps & Games
2803585001,Grocery & Gourmet Food
2803445001,Home & Kitchen
2803445001,"Patio, Lawn & Garden"
2803242001,Grocery & Gourmet Food
2803117001,Grocery & Gourmet Food
2802853001,Automotive
2802836001,Health & Household
2802597001,Sports & Outdoors
2802210001,Tools & Home Improvement
2802085001,Baby Products
2801893001,Grocery & Gourmet Food
2801800001,Grocery & Gourmet Food
2801725001,Office Products
2801520001,Apps & Games
2801430001,"Clothing, Shoes & Jewelry"
2801114001,Electronics
2800815001,Baby Products
2800664001,Apps & Games
2800662001,Apps & Games
2800423001,Apps & Games
2800014001,Health & Household
2799976001,Health & Household
2799801001,Home & Kitchen
2799801001,Health & Household
2799762001,Grocery & Gourmet Food
2799589001,Beauty & Personal Care
2799564001,Health & Household
2799462001,Grocery & Gourmet Food
2799349001,Apps & Games
2799345001,Apps & Games
2798723001,Grocery & Gourmet Food
2798691001,Grocery & Gourmet Food
2798679001,Grocery & Gourmet Food
2798430001,Tools & Home Improvement
2798430001,Medical Supplies & Equipment
2798381001,Home & Kitchen
2798381001,"Clothing, Shoes & Jewelry"
2798068001,Beauty & Personal Care
2797990001,Home & Kitchen
2797990001,Tools & Home Improvement
2797908001,Health & Household
2797694001,Health & Household
2797666001,Toys & Games
2797664001,Health & Household
2797604001,Beauty & Personal Care
2797353001,Apps & Games
2797228001,Electronics
2797162001,Health & Household
2796388001,Apps & Games
2795264001,Beauty & Personal Care
2795226001,Beauty & Personal Care
2795178001,Beauty & Personal Care
2795157001,Beauty & Personal Care
2795139001,Kindle Store
2795139001,Books
2794649001,Video Games
2794649001,Electronics
2794638001,Video Games
2794628001,Video Games
2794628001,Electronics
2794623001,Video Games
2794623001,Electronics
2794449001,Pet Supplies
2794407001,Electronics
2794250001,Movies & TV
2794026001,Kindle Store
2794026001,Books
2793945001,Pet Supplies
2793874001,"Patio, Lawn & Garden"
2793874001,Sports & Outdoors
2793801001,"Clothing, Shoes & Jewelry"
2793793001,Health & Household
2793793001,Grocery & Gourmet Food
2793736001,Home & Kitchen
2793726001,CDs & Vinyl
2793684001,Health & Household
2793610001,Health & Household
2793546001,Automotive
2793476001,Toys & Games
2793476001,Home & Kitchen
2793303001,"Clothing, Shoes & Jewelry"
2793265001,Office Products
2793235001,Health & Household
2793197001,Health & Household
2793182001,Health & Household
2793158001,Health & Household
2792890001,Toys & Games
2792661001,Apps & Games
2792533001,Beauty & Personal Care
2792513001,Kindle Store
2792513001,Books
2790890001,Apps & Games
2790774001,Apps & Games
2790544001,"Clothing, Shoes & Jewelry"
2790544001,Sports & Outdoors
2790321001,Apps & Games
2790101001,Health & Household
2790080001,Health & Household
2790080001,Grocery & Gourmet Food
2789934001,Pet Supplies
2789859001,Tools & Home Improvement
2789820001,Sports & Outdoors
2789772001,Books
2789753001,Sports & Outdoors
2789753001,"Clothing, Shoes & Jewelry"
2789688001,Electronics
2789593001,Tools & Home Improvement
2789387001,Health & Household
2789310001,Health & Household
2789249001,Health & Household
2789169001,Baby Products
2789084001,Sports & Outdoors
2789078001,Grocery & Gourmet Food
2789016001,Health & Household
2788917001,Musical Instruments
2788654001,Sports & Outdoors
2788640001,"Patio, Lawn & Garden"
2788633001,Cell Phones & Accessories
2788633001,Electronics
2788633001,Sports & Outdoors
2788633001,Musical Instruments
2788462001,Movies & TV
2788439001,Baby Products
2788428001,"Patio, Lawn & Garden"
2788225001,Electronics
2788163001,Electronics
2787980001,Office Products
2787980001,Home & Kitchen
2786622001,Apps & Games
2785639001,Apps & Games
2785397001,Apps & Games
2785394001,Apps & Games
2785183001,Apps & Games
2783442001,Automotive
2783442001,Appliances
2783442001,"Patio, Lawn & Garden"
2783281001,"Clothing, Shoes & Jewelry"
2783281001,Sports & Outdoors
2783245001,Apps & Games
2783243001,Apps & Games
2783242001,Apps & Games
2783240001,Apps & Games
2782909001,Electronics
2782593001,Health & Household
2782206001,Video Games
2782206001,Musical Instruments
2782077001,Sports & Outdoors
2782077001,"Clothing, Shoes & Jewelry"
2781912001,Health & Household
2781912001,Grocery & Gourmet Food
2781791001,Home & Kitchen
2781468001,Apps & Games
2779911001,Beauty & Personal Care
2779618001,"Clothing, Shoes & Jewelry"
2779580001,Apps & Games
2779579001,Apps & Games
2779473001,Movies & TV
2779473001,Books
2779473001,Toys & Games
2779306001,Health & Household
2779306001,Tools & Home Improvement
2779061001,Home & Kitchen
2779061001,Tools & Home Improvement
2779051001,"Clothing, Shoes & Jewelry"
2779049001,Home & Kitchen
2779049001,"Clothing, Shoes & Jewelry"
2778983001,Health & Household
2778983001,Tools & Home Improvement
2778850001,Cell Phones & Accessories
2778259001,Sports & Outdoors
2777992001,Health & Household
2777979001,Health & Household
2777968001,Health & Household
2777955001,Health & Household
2777945001,Home & Kitchen
2777929001,Home & Kitchen
2777889001,Grocery & Gourmet Food
2777812001,Apps & Games
2777735001,Sports & Outdoors
2777731001,Grocery & Gourmet Food
2776410001,Toys & Games
2776410001,Movies & TV
2776410001,Books
2775470001,Apps & Games
2775467001,Apps & Games
2774700001,Movies & TV
2774524001,Health & Household
2774524001,Tools & Home Improvement
2774524001,Industrial & Scientific
2774416001,Video Games
2774372001,Sports & Outdoors
2774331001,"Clothing, Shoes & Jewelry"
2774331001,Sports & Outdoors
2774330001,Office Products
2774283001,"Clothing, Shoes & Jewelry"
2774277001,"Patio, Lawn & Garden"
2774161001,Health & Household
2774134001,Grocery & Gourmet Food
2774133001,Toys & Games
2774117001,Home & Kitchen
2773923001,Office Products
2773900001,Home & Kitchen
2773900001,Industrial & Scientific
2773829001,Beauty & Personal Care
2773699001,Grocery & Gourmet Food
2773572001,Electronics
2772101001,Apps & Games
2771720001,Apps & Games
2771719001,Apps & Games
2771217001,Apps & Games
2771216001,Apps & Games
2771104001,Electronics
2770565001,Video Games
2770528001,Electronics
2770457001,Movies & TV
2770313001,Movies & TV
2770267001,Electronics
2770137001,Health & Household
2770115001,Health & Household
2770054001,Baby Products
2770051001,Kindle Store
2769837001,"Clothing, Shoes & Jewelry"
2769660001,Health & Household
2769403001,Health & Household
2769290001,Pet Supplies
2769256001,Apps & Games
2769203001,Health & Household
2769041001,Pet Supplies
2769029001,Sports & Outdoors
2769029001,"Clothing, Shoes & Jewelry"
2768981001,Health & Household
2768689001,Apps & Games
2767469001,Health & Household
2767257001,Apps & Games
2767254001,Apps & Games
2767151001,Apps & Games
2766587001,Health & Household
2766575001,Apps & Games
2766394001,"Clothing, Shoes & Jewelry"
2766352001,Cell Phones & Accessories
2766352001,Beauty & Personal Care
2766327001,Beauty & Personal Care
2766326001,Beauty & Personal Care
2766232001,Electronics
2765923001,Health & Household
2765570001,Health & Household
2765570001,Cell Phones & Accessories
2765552001,"Clothing, Shoes & Jewelry"
2765552001,Movies & TV
2765533001,"Arts, Crafts & Sewing"
2765501001,Pet Supplies
2765316001,Kindle Store
2765316001,Books
2763631001,Apps & Games
2762914001,Movies & TV
2761945001,Apps & Games
2761852001,Apps & Games
2761828001,Apps & Games
2761827001,Apps & Games
2761825001,Apps & Games
2761824001,Apps & Games
2760414001,Toys & Games
2760200001,Home & Kitchen
2760072001,Books
2760006001,Toys & Games
2759923001,Electronics
2759901001,Health & Household
2759855001,Video Games
2759817001,Toys & Games
2759674001,Apps & Games
2759628001,"Clothing, Shoes & Jewelry"
2759589001,Grocery & Gourmet Food
2759588001,Apps & Games
2759508001,Grocery & Gourmet Food
2759484001,Grocery & Gourmet Food
2759424001,Kindle Store
2759424001,Books
2759421001,Grocery & Gourmet Food
2759247001,"Clothing, Shoes & Jewelry"
2759242001,Toys & Games
2759153001,"Clothing, Shoes & Jewelry"
2759085001,Toys & Games
2759056001,Grocery & Gourmet Food
2759034001,Movies & TV
2758872001,Beauty & Personal Care
2758856001,Beauty & Personal Care
2758803001,Beauty & Personal Care
2758423001,Grocery & Gourmet Food
2757490001,Sports & Outdoors
2757267001,Health & Household
2757266001,Health & Household
2757229001,Grocery & Gourmet Food
2756954001,Apps & Games
2756577001,Health & Household
2756435001,"Clothing, Shoes & Jewelry"
2756305001,Health & Household
2756284001,"Clothing, Shoes & Jewelry"
2756129001,Software
2756072001,Tools & Home Improvement
2756062001,Grocery & Gourmet Food
2755801001,Movies & TV
2755758001,Tools & Home Improvement
2755755001,Sports & Outdoors
2755755001,Sports & Fitness
2755715001,"Arts, Crafts & Sewing"
2755570001,Apps & Games
2755565001,Grocery & Gourmet Food
2755335001,Apps & Games
2755223001,Office Products
2755175001,Industrial & Scientific
2755175001,Home & Kitchen
2754933001,Apps & Games
2754926001,Apps & Games
2753973001,Beauty & Personal Care
2753952001,Beauty & Personal Care
2753933001,Beauty & Personal Care
2753914001,Beauty & Personal Care
2753897001,Beauty & Personal Care
2753875001,Beauty & Personal Care
2753732001,Apps & Games
2753209001,Apps & Games
2752877001,Electronics
2752570001,Home & Kitchen
2752555001,Software
2752443001,Home & Kitchen
2752280001,Tools & Home Improvement
2752116001,Sports & Outdoors
2752116001,Electronics
2752100001,"Clothing, Shoes & Jewelry"
2752014001,Beauty & Personal Care
2751964001,Sports & Outdoors
2751856001,Home & Kitchen
2751820001,Movies & TV
2751693001,Tools & Home Improvement
2751374001,Home & Kitchen
2751374001,Industrial & Scientific
2751356001,Tools & Home Improvement
2751356001,Sports & Outdoors
2750996001,Apps & Games
2750991001,Apps & Games
2750990001,Apps & Games
2750102001,Electronics
2750021001,Apps & Games
2750007001,Apps & Games
2749998001,Apps & Games
2749996001,Apps & Games
2749993001,Apps & Games
2749536001,Grocery & Gourmet Food
2749418001,Cell Phones & Accessories
2749086001,"Patio, Lawn & Garden"
2749065001,Electronics
2748995001,"Clothing, Shoes & Jewelry"
2748992001,Industrial & Scientific
2748766001,Baby Products
2748115001,"Clothing, Shoes & Jewelry"
2747964001,Electronics
2747918001,"Clothing, Shoes & Jewelry"
2747908001,Sports & Outdoors
2747908001,"Patio, Lawn & Garden"
2747895001,Home & Kitchen
2747858001,Grocery & Gourmet Food
2747396001,Grocery & Gourmet Food
2747339001,"Clothing, Shoes & Jewelry"
2747334001,"Clothing, Shoes & Jewelry"
2746369001,Tools & Home Improvement
2746265001,Electronics
2746265001,Cell Phones & Accessories
2746162001,Health & Household
2745999001,Apps & Games
2745423001,Grocery & Gourmet Food
2744919001,Office Products
2744904001,Health & Household
2744904001,Beauty & Personal Care
2744794001,Apps & Games
2744327001,"Clothing, Shoes & Jewelry"
2744256001,Beauty & Personal Care
2744023001,Amazon Devices & Accessories
2744023001,Electronics
2743757001,Apps & Games
2743754001,Apps & Games
2743752001,Apps & Games
2743748001,Apps & Games
2743747001,Apps & Games
2742040001,Apps & Games
2741084001,Apps & Games
2740391001,Apps & Games
2740383001,Apps & Games
2740379001,Apps & Games
2738756001,Apps & Games
2738704001,Apps & Games
2738702001,Apps & Games
2738269001,Apps & Games
2738267001,Apps & Games
2738266001,Apps & Games
2738259001,Beauty & Personal Care
2738180001,Beauty & Personal Care
2737725001,Grocery & Gourmet Food
2737492001,"Clothing, Shoes & Jewelry"
2737490001,"Patio, Lawn & Garden"
2737381001,Office Products
2737331001,Office Products
2737247001,Electronics
2737075001,Movies & TV
2736823001,Health & Household
2736679001,Apps & Games
2736675001,Apps & Games
2736674001,Apps & Games
2736673001,Apps & Games
2736654001,Apps & Games
2736653001,Apps & Games
2736650001,Apps & Games
2736639001,Apps & Games
2736635001,Apps & Games
2736631001,Apps & Games
2736629001,Apps & Games
2734903001,Grocery & Gourmet Food
2734818001,Beauty & Personal Care
2734681001,Tools & Home Improvement
2734681001,"Patio, Lawn & Garden"
2734681001,Home & Kitchen
2734652001,Beauty & Personal Care
2734637001,Tools & Home Improvement
2734637001,Home & Kitchen
2734612001,Pet Supplies
2734589001,Grocery & Gourmet Food
2734588001,Tools & Home Improvement
2734588001,Home & Kitchen
2734398001,Industrial & Scientific
2734286001,Apps & Games
2733776001,Cell Phones & Accessories
2733692001,Sports & Outdoors
2733692001,"Clothing, Shoes & Jewelry"
2733615001,Apps & Games
2733605001,Apps & Games
2733600001,Apps & Games
2733591001,Apps & Games
2733581001,Apps & Games
2733572001,Apps & Games
2733250001,Automotive
2733114001,"Clothing, Shoes & Jewelry"
2733114001,Sports & Outdoors
2733045001,Health & Household
2732979001,Health & Household
2732956001,Health & Household
2732900001,Home & Kitchen
2732737001,"Clothing, Shoes & Jewelry"
2732657001,Cell Phones & Accessories
2732472001,Grocery & Gourmet Food
2732176001,Grocery & Gourmet Food
2732123001,Electronics
2732114001,Books
2732094001,Electronics
2732025001,Sports & Outdoors
2731918001,Home & Kitchen
2731780001,Apps & Games
2731778001,Apps & Games
2731766001,Apps & Games
2730341001,Apps & Games
2729824001,Tools & Home Improvement
2729811001,Tools & Home Improvement
2729790001,Tools & Home Improvement
2729754001,Tools & Home Improvement
2729555001,"Patio, Lawn & Garden"
2729413001,Beauty & Personal Care
2729158001,Video Games
2729093001,Health & Household
2729088001,Health & Household
2729080001,Beauty & Personal Care
2728874001,Industrial & Scientific
2728794001,Health & Household
2728701001,Health & Household
2728701001,Grocery & Gourmet Food
2728523001,Health & Household
2728026001,Automotive
2727994001,Health & Household
2727907001,Grocery & Gourmet Food
2727861001,Home & Kitchen
2727826001,Cell Phones & Accessories
2727826001,Electronics
2727592001,Pet Supplies
2726484001,Apps & Games
2726481001,Apps & Games
2726477001,Apps & Games
2726475001,Apps & Games
2726472001,Apps & Games
2726471001,Apps & Games
2726468001,Apps & Games
2726461001,Apps & Games
2725042001,Apps & Games
2725040001,Apps & Games
2724657001,"Clothing, Shoes & Jewelry"
2724630001,Health & Household
2724596001,Office Products
2724561001,Apps & Games
